"item_id","order_id","order_date","month_key","store_id","category","product_id","product_name","is_active","menu_price","price_band","quantity","line_revenue","distinct_products","alone_flag"
2367,780,"2025-05-01","2025-05","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
2316,765,"2025-09-16","2025-09","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
2301,760,"2026-01-15","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
2278,753,"2025-07-18","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
2277,753,"2025-07-18","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
2266,748,"2025-09-21","2025-09","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,2,0
2264,747,"2025-01-07","2025-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
2247,743,"2025-06-28","2025-06","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
2204,726,"2025-08-20","2025-08","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
2196,723,"2025-07-15","2025-07","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
2163,710,"2025-02-16","2025-02","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
2144,703,"2025-06-09","2025-06","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
2137,702,"2025-12-27","2025-12","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
2060,675,"2025-11-14","2025-11","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
2024,667,"2025-10-24","2025-10","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
1975,647,"2025-05-13","2025-05","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
1974,647,"2025-05-13","2025-05","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
1971,646,"2025-08-25","2025-08","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,2,0
1893,622,"2025-12-17","2025-12","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
1856,610,"2025-08-20","2025-08","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,1,1
1845,607,"2025-04-20","2025-04","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
1836,602,"2026-01-14","2026-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,1,1
1808,594,"2025-12-21","2025-12","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
1801,592,"2026-01-04","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
1793,590,"2025-07-11","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
1775,583,"2025-12-10","2025-12","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,1,1
1760,579,"2025-12-12","2025-12","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
1757,577,"2025-06-13","2025-06","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
1725,569,"2025-01-06","2025-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
1722,568,"2025-03-27","2025-03","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,1,1
1714,566,"2025-06-04","2025-06","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
1671,550,"2025-05-05","2025-05","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
1634,540,"2026-01-14","2026-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
1599,528,"2025-12-21","2025-12","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
1596,527,"2026-01-24","2026-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,1,1
1535,507,"2025-06-19","2025-06","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
1506,497,"2025-03-22","2025-03","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,2,0
1500,493,"2025-05-04","2025-05","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
1479,487,"2025-09-17","2025-09","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
1470,485,"2026-01-08","2026-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
1469,484,"2025-05-13","2025-05","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,1,1
1458,481,"2025-03-23","2025-03","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
1425,470,"2025-01-30","2025-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,1,1
1399,462,"2025-01-05","2025-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
1382,457,"2025-04-13","2025-04","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,2,0
1364,450,"2025-10-06","2025-10","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
1346,441,"2025-08-26","2025-08","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,2,0
1343,440,"2025-06-24","2025-06","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,2,0
1225,395,"2025-08-30","2025-08","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
1175,381,"2026-01-11","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
1135,369,"2025-05-15","2025-05","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
1108,360,"2025-12-26","2025-12","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,2,0
1077,348,"2025-10-14","2025-10","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,1,1
1040,333,"2025-05-30","2025-05","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
1030,330,"2025-04-21","2025-04","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,2,0
966,311,"2025-01-30","2025-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
947,305,"2025-12-02","2025-12","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
938,303,"2025-08-27","2025-08","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
931,300,"2026-01-20","2026-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
873,282,"2025-10-10","2025-10","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
842,273,"2025-03-23","2025-03","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
839,272,"2025-06-08","2025-06","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
827,268,"2025-03-16","2025-03","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,5,0
821,267,"2025-12-02","2025-12","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
803,261,"2025-02-14","2025-02","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,2,0
800,260,"2025-01-03","2025-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
765,248,"2025-12-12","2025-12","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,2,0
752,243,"2026-01-08","2026-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,3,0
743,240,"2025-08-18","2025-08","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
670,217,"2025-11-24","2025-11","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
617,201,"2025-07-14","2025-07","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
589,191,"2026-01-27","2026-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
564,185,"2025-10-28","2025-10","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
563,185,"2025-10-28","2025-10","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
559,183,"2025-01-03","2025-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
490,164,"2025-04-23","2025-04","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
442,147,"2025-12-20","2025-12","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
441,147,"2025-12-20","2025-12","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
438,146,"2025-09-05","2025-09","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
417,138,"2026-01-13","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
382,129,"2025-08-18","2025-08","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
363,122,"2025-06-05","2025-06","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
360,120,"2025-04-26","2025-04","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
352,117,"2026-01-28","2026-01","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,1,1
263,90,"2026-01-13","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
227,75,"2025-07-17","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
226,75,"2025-07-17","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,4,0
212,72,"2025-10-20","2025-10","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,3,0
201,67,"2025-01-25","2025-01","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,4,0
144,48,"2025-03-15","2025-03","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,5,0
117,39,"2025-08-09","2025-08","BRW002","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
92,31,"2025-07-28","2025-07","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",3,11.85,4,0
40,14,"2025-03-05","2025-03","BRW001","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",2,7.90,3,0
10,4,"2026-01-11","2026-01","BRW003","Beverage","PRD009","Hot Chocolate",1,3.95,"Cheap",1,3.95,5,0
3641,1198,"2025-09-30","2025-09","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
3591,1180,"2025-11-28","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
3576,1176,"2025-04-27","2025-04","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
3555,1169,"2025-09-23","2025-09","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
3540,1164,"2025-04-23","2025-04","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
3511,1155,"2025-07-21","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
3403,1124,"2025-11-18","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
3372,1114,"2025-06-08","2025-06","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
3342,1105,"2025-04-17","2025-04","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
3338,1103,"2025-06-24","2025-06","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
3287,1088,"2025-07-12","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
3284,1087,"2025-07-19","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
3281,1086,"2026-01-22","2026-01","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
3237,1075,"2025-10-26","2025-10","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
3201,1065,"2025-11-26","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
3131,1042,"2025-07-19","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
3098,1030,"2025-08-03","2025-08","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,2,0
3084,1022,"2025-07-03","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,1,1
3083,1022,"2025-07-03","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,1,1
3036,1008,"2025-03-16","2025-03","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
3033,1007,"2025-07-22","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
2973,985,"2025-03-14","2025-03","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
2967,983,"2025-06-09","2025-06","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
2966,983,"2025-06-09","2025-06","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
2935,969,"2025-10-14","2025-10","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
2925,966,"2025-01-20","2025-01","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
2911,962,"2025-10-24","2025-10","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
2824,936,"2025-12-30","2025-12","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
2811,932,"2025-07-02","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2799,928,"2025-05-16","2025-05","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
2759,913,"2025-05-10","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2746,906,"2025-09-07","2025-09","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2544,839,"2025-02-01","2025-02","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
2515,828,"2025-07-31","2025-07","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2481,819,"2025-03-13","2025-03","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
2424,801,"2025-12-17","2025-12","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
2419,799,"2025-11-04","2025-11","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,2,0
2408,794,"2025-06-14","2025-06","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
2355,778,"2025-11-23","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2276,752,"2025-10-30","2025-10","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
2243,740,"2025-08-01","2025-08","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
2216,730,"2025-12-26","2025-12","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
2182,718,"2025-07-16","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,2,0
2141,703,"2025-06-09","2025-06","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
2120,696,"2025-09-09","2025-09","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
2091,686,"2025-06-26","2025-06","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
2043,671,"2025-08-18","2025-08","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
1988,652,"2025-11-17","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
1985,651,"2025-11-11","2025-11","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
1973,647,"2025-05-13","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
1946,640,"2025-06-24","2025-06","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
1844,606,"2025-09-25","2025-09","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
1758,578,"2025-08-26","2025-08","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
1738,572,"2025-11-02","2025-11","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
1710,565,"2025-10-17","2025-10","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
1680,553,"2025-05-06","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,2,0
1615,534,"2025-12-20","2025-12","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
1598,528,"2025-12-21","2025-12","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
1566,519,"2025-11-13","2025-11","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
1564,518,"2025-08-04","2025-08","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,1,1
1492,490,"2025-07-25","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
1433,472,"2025-08-02","2025-08","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
1386,459,"2025-05-11","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
1380,456,"2025-07-19","2025-07","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
1365,450,"2025-10-06","2025-10","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
1350,444,"2025-05-05","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
1269,410,"2025-08-03","2025-08","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
1261,408,"2025-11-26","2025-11","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
1256,406,"2025-03-31","2025-03","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
1228,396,"2025-05-19","2025-05","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
1192,386,"2025-03-14","2025-03","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
1139,369,"2025-05-15","2025-05","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
1123,365,"2025-11-24","2025-11","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
1117,364,"2025-07-30","2025-07","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
1106,359,"2026-01-14","2026-01","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,2,0
1090,353,"2025-12-14","2025-12","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,1,1
1070,344,"2026-01-10","2026-01","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
1047,336,"2025-10-17","2025-10","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
1024,328,"2025-07-25","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
992,320,"2025-01-11","2025-01","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,1,1
985,318,"2025-03-27","2025-03","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
956,307,"2025-05-14","2025-05","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
942,303,"2025-08-27","2025-08","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
922,298,"2025-06-18","2025-06","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
894,288,"2025-07-11","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
864,280,"2025-08-13","2025-08","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
815,265,"2026-01-18","2026-01","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
763,247,"2025-01-18","2025-01","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
727,235,"2026-01-18","2026-01","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,5,0
715,232,"2025-12-29","2025-12","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
686,222,"2025-09-27","2025-09","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
678,220,"2025-06-21","2025-06","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
609,199,"2025-08-20","2025-08","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
595,194,"2025-07-15","2025-07","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
590,192,"2025-03-05","2025-03","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,2,0
579,189,"2025-04-10","2025-04","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,4,0
474,160,"2025-09-12","2025-09","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,1,1
460,153,"2025-12-18","2025-12","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
402,135,"2025-04-29","2025-04","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
378,127,"2026-01-24","2026-01","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
366,122,"2025-06-05","2025-06","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,5,0
362,121,"2025-12-26","2025-12","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
355,118,"2025-03-29","2025-03","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
318,105,"2025-07-11","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,5,0
296,100,"2025-01-16","2025-01","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,3,0
283,96,"2025-10-19","2025-10","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,4,0
249,83,"2025-12-18","2025-12","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,1,1
229,76,"2025-07-25","2025-07","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,1,1
198,66,"2025-12-05","2025-12","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,1,1
197,66,"2025-12-05","2025-12","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,1,1
184,62,"2025-05-13","2025-05","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
165,56,"2026-01-04","2026-01","BRW003","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",3,10.35,2,0
87,28,"2025-05-02","2025-05","BRW001","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",2,6.90,3,0
60,22,"2025-08-27","2025-08","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,4,0
55,20,"2025-08-12","2025-08","BRW002","Beverage","PRD010","Iced Tea",1,3.45,"Cheap",1,3.45,3,0
3604,1184,"2025-08-02","2025-08","BRW002","Food","PRD011","Croissant",1,3.50,"Cheap",1,3.50,4,0
3578,1176,"2025-04-27","2025-04","BRW003","Food","PRD011","Croissant",1,3.50,"Cheap",1,3.50,4,0
3523,1159,"2025-10-11","2025-10","BRW002","Food","PRD011","Croissant",1,3.50,"Cheap",3,10.50,4,0
3460,1140,"2025-10-20","2025-10","BRW001","Food","PRD011","Croissant",1,3.50,"Cheap",3,10.50,4,0
3435,1133,"2025-09-20","2025-09","BRW002","Food","PRD011","Croissant",1,3.50,"Cheap",1,3.50,1,1
3380,1116,"2025-08-14","2025-08","BRW001","Food","PRD011","Croissant",1,3.50,"Cheap",1,3.50,3,0
3333,1101,"2025-10-19","2025-10","BRW003","Food","PRD011","Croissant",1,3.50,"Cheap",2,7.00,4,0
3294,1091,"2025-03-31","2025-03","BRW001","Food","PRD011","Croissant",1,3.50,"Cheap",3,10.50,5,0
3235,1073,"2025-06-17","2025-06","BRW003","Food","PRD011","Croissant",1,3.50,"Cheap",2,7.00,1,1
3230,1071,"2025-07-09","2025-07","BRW001","Food","PRD011","Croissant",1,3.50,"Cheap",3,10.50,5,0
3222,1070,"2025-01-24","2025-01","BRW002","Food","PRD011","Croissant",1,3.50,"Cheap",1,3.50,5,0
3103,1032,"2025-12-23","2025-12","BRW002","Food","PRD011","Croissant",1,3.50,"Cheap",2,7.00,3,0
3100,1031,"2025-08-20","2025-08","BRW003","Food","PRD011","Croissant",1,3.50,"Cheap",2,7.00,3,0
3094,1028,"2025-10-23","2025-10","BRW003","Food","PRD011","Croissant",1,3.50,"Cheap",3,10.50,2,0
